date,stock_id_x,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,stock_id_y,buy,name,sell,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2020-02-06,2330,522.0,18.0,6482595.0,980.0,17732.0,18208.0, ,7.0,104.0,1.0,6482595.0,103.0,1155.0,1157.0,2330,265504.0,Investment_Trust,236000.0,2330,台積電,TW0002330008,5718126282,20212254176,22.05,77.94,100.0,100.0,25930380458,2019-05-27,
2020-02-06,2330,522.0,18.0,6482595.0,980.0,17732.0,18208.0, ,7.0,104.0,1.0,6482595.0,103.0,1155.0,1157.0,2330,551000.0,Dealer_self,117000.0,2330,台積電,TW0002330008,5718126282,20212254176,22.05,77.94,100.0,100.0,25930380458,2019-05-27,
2020-02-06,2330,522.0,18.0,6482595.0,980.0,17732.0,18208.0, ,7.0,104.0,1.0,6482595.0,103.0,1155.0,1157.0,2330,939000.0,Dealer_Hedging,99000.0,2330,台積電,TW0002330008,5718126282,20212254176,22.05,77.94,100.0,100.0,25930380458,2019-05-27,
2020-02-07,2330,459.0,7.0,6482595.0,1036.0,17148.0,17732.0, ,2.0,70.0,0.0,6482595.0,69.0,1154.0,1155.0,2330,15733278.0,Foreign_Investor,20450383.0,2330,台積電,TW0002330008,5723058719,20207321739,22.07,77.92,100.0,100.0,25930380458,2019-05-27,
2020-02-07,2330,459.0,7.0,6482595.0,1036.0,17148.0,17732.0, ,2.0,70.0,0.0,6482595.0,69.0,1154.0,1155.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,5723058719,20207321739,22.07,77.92,100.0,100.0,25930380458,2019-05-27,
2020-02-07,2330,459.0,7.0,6482595.0,1036.0,17148.0,17732.0, ,2.0,70.0,0.0,6482595.0,69.0,1154.0,1155.0,2330,43000.0,Investment_Trust,188000.0,2330,台積電,TW0002330008,5723058719,20207321739,22.07,77.92,100.0,100.0,25930380458,2019-05-27,
2020-02-07,2330,459.0,7.0,6482595.0,1036.0,17148.0,17732.0, ,2.0,70.0,0.0,6482595.0,69.0,1154.0,1155.0,2330,797000.0,Dealer_self,150000.0,2330,台積電,TW0002330008,5723058719,20207321739,22.07,77.92,100.0,100.0,25930380458,2019-05-27,
2020-02-07,2330,459.0,7.0,6482595.0,1036.0,17148.0,17732.0, ,2.0,70.0,0.0,6482595.0,69.0,1154.0,1155.0,2330,129000.0,Dealer_Hedging,714000.0,2330,台積電,TW0002330008,5723058719,20207321739,22.07,77.92,100.0,100.0,25930380458,2019-05-27,
2020-02-10,2330,797.0,3.0,6482595.0,601.0,17341.0,17148.0, ,4.0,158.0,0.0,6482595.0,134.0,1130.0,1154.0,2330,9793070.0,Foreign_Investor,18098747.0,2330,台積電,TW0002330008,5734396011,20195984447,22.11,77.88,100.0,100.0,25930380458,2019-05-27, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=10902' target=_blank>4</a>
2020-02-10,2330,797.0,3.0,6482595.0,601.0,17341.0,17148.0, ,4.0,158.0,0.0,6482595.0,134.0,1130.0,1154.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,5734396011,20195984447,22.11,77.88,100.0,100.0,25930380458,2019-05-27, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=10902' target=_blank>4</a>
2020-02-10,2330,797.0,3.0,6482595.0,601.0,17341.0,17148.0, ,4.0,158.0,0.0,6482595.0,134.0,1130.0,1154.0,2330,257000.0,Investment_Trust,970000.0,2330,台積電,TW0002330008,5734396011,20195984447,22.11,77.88,100.0,100.0,25930380458,2019-05-27, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=10902' target=_blank>4</a>
2020-02-10,2330,797.0,3.0,6482595.0,601.0,17341.0,17148.0, ,4.0,158.0,0.0,6482595.0,134.0,1130.0,1154.0,2330,763000.0,Dealer_self,651000.0,2330,台積電,TW0002330008,5734396011,20195984447,22.11,77.88,100.0,100.0,25930380458,2019-05-27, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=10902' target=_blank>4</a>
2020-02-10,2330,797.0,3.0,6482595.0,601.0,17341.0,17148.0, ,4.0,158.0,0.0,6482595.0,134.0,1130.0,1154.0,2330,568000.0,Dealer_Hedging,252094.0,2330,台積電,TW0002330008,5734396011,20195984447,22.11,77.88,100.0,100.0,25930380458,2019-05-27, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=10902' target=_blank>4</a>
2020-02-11,2330,1596.0,4.0,6482595.0,827.0,18106.0,17341.0, ,10.0,105.0,0.0,6482595.0,54.0,1079.0,1130.0,2330,16018364.0,Foreign_Investor,15904886.0,2330,台積電,TW0002330008,5734330533,20196049925,22.11,77.88,100.0,100.0,25930380458,2019-05-27,
2020-02-11,2330,1596.0,4.0,6482595.0,827.0,18106.0,17341.0, ,10.0,105.0,0.0,6482595.0,54.0,1079.0,1130.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,5734330533,20196049925,22.11,77.88,100.0,100.0,25930380458,2019-05-27,
2020-02-11,2330,1596.0,4.0,6482595.0,827.0,18106.0,17341.0, ,10.0,105.0,0.0,6482595.0,54.0,1079.0,1130.0,2330,129000.0,Investment_Trust,105000.0,2330,台積電,TW0002330008,5734330533,20196049925,22.11,77.88,100.0,100.0,25930380458,2019-05-27,
2020-02-11,2330,1596.0,4.0,6482595.0,827.0,18106.0,17341.0, ,10.0,105.0,0.0,6482595.0,54.0,1079.0,1130.0,2330,159000.0,Dealer_self,281000.0,2330,台積電,TW0002330008,5734330533,20196049925,22.11,77.88,100.0,100.0,25930380458,2019-05-27,
2020-02-11,2330,1596.0,4.0,6482595.0,827.0,18106.0,17341.0, ,10.0,105.0,0.0,6482595.0,54.0,1079.0,1130.0,2330,215000.0,Dealer_Hedging,304000.0,2330,台積電,TW0002330008,5734330533,20196049925,22.11,77.88,100.0,100.0,25930380458,2019-05-27,
2020-02-12,2330,414.0,49.0,6482595.0,890.0,17581.0,18106.0, ,6.0,80.0,4.0,6482595.0,62.0,1057.0,1079.0,2330,21403010.0,Foreign_Investor,16305102.0,2330,台積電,TW0002330008,5729865905,20200514553,22.09,77.9,100.0,100.0,25930380458,2019-05-27,
2020-02-12,2330,414.0,49.0,6482595.0,890.0,17581.0,18106.0, ,6.0,80.0,4.0,6482595.0,62.0,1057.0,1079.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,5729865905,20200514553,22.09,77.9,100.0,100.0,25930380458,2019-05-27,
2020-02-12,2330,414.0,49.0,6482595.0,890.0,17581.0,18106.0, ,6.0,80.0,4.0,6482595.0,62.0,1057.0,1079.0,2330,136000.0,Investment_Trust,125000.0,2330,台積電,TW0002330008,5729865905,20200514553,22.09,77.9,100.0,100.0,25930380458,2019-05-27,
2020-02-12,2330,414.0,49.0,6482595.0,890.0,17581.0,18106.0, ,6.0,80.0,4.0,6482595.0,62.0,1057.0,1079.0,2330,1132000.0,Dealer_self,306000.0,2330,台積電,TW0002330008,5729865905,20200514553,22.09,77.9,100.0,100.0,25930380458,2019-05-27,
2020-02-12,2330,414.0,49.0,6482595.0,890.0,17581.0,18106.0, ,6.0,80.0,4.0,6482595.0,62.0,1057.0,1079.0,2330,268000.0,Dealer_Hedging,275000.0,2330,台積電,TW0002330008,5729865905,20200514553,22.09,77.9,100.0,100.0,25930380458,2019-05-27,
2020-02-13,2330,267.0,5.0,6482595.0,1060.0,16783.0,17581.0, ,3.0,19.0,2.0,6482595.0,66.0,1102.0,1057.0,2330,13195159.0,Foreign_Investor,11140148.0,2330,台積電,TW0002330008,5727934894,20202445564,22.08,77.91,100.0,100.0,25930380458,2019-05-27,
2020-02-13,2330,267.0,5.0,6482595.0,1060.0,16783.0,17581.0, ,3.0,19.0,2.0,6482595.0,66.0,1102.0,1057.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,5727934894,20202445564,22.08,77.91,100.0,100.0,25930380458,2019-05-27,
2020-02-13,2330,267.0,5.0,6482595.0,1060.0,16783.0,17581.0, ,3.0,19.0,2.0,6482595.0,66.0,1102.0,1057.0,2330,61000.0,Investment_Trust,427000.0,2330,台積電,TW0002330008,5727934894,20202445564,22.08,77.91,100.0,100.0,25930380458,2019-05-27,
2020-02-13,2330,267.0,5.0,6482595.0,1060.0,16783.0,17581.0, ,3.0,19.0,2.0,6482595.0,66.0,1102.0,1057.0,2330,138000.0,Dealer_self,374000.0,2330,台積電,TW0002330008,5727934894,20202445564,22.08,77.91,100.0,100.0,25930380458,2019-05-27,
2020-02-13,2330,267.0,5.0,6482595.0,1060.0,16783.0,17581.0, ,3.0,19.0,2.0,6482595.0,66.0,1102.0,1057.0,2330,58000.0,Dealer_Hedging,840986.0,2330,台積電,TW0002330008,5727934894,20202445564,22.08,77.91,100.0,100.0,25930380458,2019-05-27,
2020-02-14,2330,361.0,17.0,6482595.0,328.0,16799.0,16783.0, ,0.0,26.0,0.0,6482595.0,25.0,1101.0,1102.0,2330,11853975.0,Foreign_Investor,12828705.0,2330,台積電,TW0002330008,5728679624,20201700834,22.09,77.9,100.0,100.0,25930380458,2019-05-27,
2020-02-14,2330,361.0,17.0,6482595.0,328.0,16799.0,16783.0, ,0.0,26.0,0.0,6482595.0,25.0,1101.0,1102.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,5728679624,20201700834,22.09,77.9,100.0,100.0,25930380458,2019-05-27,
2020-02-14,2330,361.0,17.0,6482595.0,328.0,16799.0,16783.0, ,0.0,26.0,0.0,6482595.0,25.0,1101.0,1102.0,2330,2000.0,Investment_Trust,82000.0,2330,台積電,TW0002330008,5728679624,20201700834,22.09,77.9,100.0,100.0,25930380458,2019-05-27,
2020-02-14,2330,361.0,17.0,6482595.0,328.0,16799.0,16783.0, ,0.0,26.0,0.0,6482595.0,25.0,1101.0,1102.0,2330,126000.0,Dealer_self,125000.0,2330,台積電,TW0002330008,5728679624,20201700834,22.09,77.9,100.0,100.0,25930380458,2019-05-27,
2020-02-14,2330,361.0,17.0,6482595.0,328.0,16799.0,16783.0, ,0.0,26.0,0.0,6482595.0,25.0,1101.0,1102.0,2330,132000.0,Dealer_Hedging,443000.0,2330,台積電,TW0002330008,5728679624,20201700834,22.09,77.9,100.0,100.0,25930380458,2019-05-27,
2020-02-17,2330,650.0,14.0,6482595.0,592.0,16843.0,16799.0, ,0.0,98.0,0.0,6482595.0,40.0,1043.0,1101.0,2330,5485531.0,Foreign_Investor,11006066.0,2330,台積電,TW0002330008,5735464159,20194916299,22.11,77.88,100.0,100.0,25930380458,2019-05-27,
2020-02-17,2330,650.0,14.0,6482595.0,592.0,16843.0,16799.0, ,0.0,98.0,0.0,6482595.0,40.0,1043.0,1101.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,5735464159,20194916299,22.11,77.88,100.0,100.0,25930380458,2019-05-27,
2020-02-17,2330,650.0,14.0,6482595.0,592.0,16843.0,16799.0, ,0.0,98.0,0.0,6482595.0,40.0,1043.0,1101.0,2330,5000.0,Investment_Trust,307000.0,2330,台積電,TW0002330008,5735464159,20194916299,22.11,77.88,100.0,100.0,25930380458,2019-05-27,
2020-02-17,2330,650.0,14.0,6482595.0,592.0,16843.0,16799.0, ,0.0,98.0,0.0,6482595.0,40.0,1043.0,1101.0,2330,409000.0,Dealer_self,350000.0,2330,台積電,TW0002330008,5735464159,20194916299,22.11,77.88,100.0,100.0,25930380458,2019-05-27,
2020-02-17,2330,650.0,14.0,6482595.0,592.0,16843.0,16799.0, ,0.0,98.0,0.0,6482595.0,40.0,1043.0,1101.0,2330,67000.0,Dealer_Hedging,74000.0,2330,台積電,TW0002330008,5735464159,20194916299,22.11,77.88,100.0,100.0,25930380458,2019-05-27,
2020-02-18,2330,3033.0,2.0,6482595.0,731.0,19143.0,16843.0, ,5.0,250.0,2.0,6482595.0,161.0,952.0,1043.0,2330,12565887.0,Foreign_Investor,53356073.0,2330,台積電,TW0002330008,5778699063,20151681395,22.28,77.71,100.0,100.0,25930380458,2019-05-27,
2020-02-18,2330,3033.0,2.0,6482595.0,731.0,19143.0,16843.0, ,5.0,250.0,2.0,6482595.0,161.0,952.0,1043.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,5778699063,20151681395,22.28,77.71,100.0,100.0,25930380458,2019-05-27,
2020-02-18,2330,3033.0,2.0,6482595.0,731.0,19143.0,16843.0, ,5.0,250.0,2.0,6482595.0,161.0,952.0,1043.0,2330,191000.0,Investment_Trust,745000.0,2330,台積電,TW0002330008,5778699063,20151681395,22.28,77.71,100.0,100.0,25930380458,2019-05-27,
2020-02-18,2330,3033.0,2.0,6482595.0,731.0,19143.0,16843.0, ,5.0,250.0,2.0,6482595.0,161.0,952.0,1043.0,2330,1735000.0,Dealer_self,1271000.0,2330,台積電,TW0002330008,5778699063,20151681395,22.28,77.71,100.0,100.0,25930380458,2019-05-27,
2020-02-18,2330,3033.0,2.0,6482595.0,731.0,19143.0,16843.0, ,5.0,250.0,2.0,6482595.0,161.0,952.0,1043.0,2330,1242000.0,Dealer_Hedging,258000.0,2330,台積電,TW0002330008,5778699063,20151681395,22.28,77.71,100.0,100.0,25930380458,2019-05-27,
2020-02-19,2330,898.0,7.0,6482595.0,935.0,19099.0,19143.0, ,13.0,153.0,0.0,6482595.0,91.0,890.0,952.0,2330,32238699.0,Foreign_Investor,34951000.0,2330,台積電,TW0002330008,5779276364,20151104094,22.28,77.71,100.0,100.0,25930380458,2019-05-27,
2020-02-19,2330,898.0,7.0,6482595.0,935.0,19099.0,19143.0, ,13.0,153.0,0.0,6482595.0,91.0,890.0,952.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,5779276364,20151104094,22.28,77.71,100.0,100.0,25930380458,2019-05-27,
2020-02-19,2330,898.0,7.0,6482595.0,935.0,19099.0,19143.0, ,13.0,153.0,0.0,6482595.0,91.0,890.0,952.0,2330,36000.0,Investment_Trust,100000.0,2330,台積電,TW0002330008,5779276364,20151104094,22.28,77.71,100.0,100.0,25930380458,2019-05-27,
2020-02-19,2330,898.0,7.0,6482595.0,935.0,19099.0,19143.0, ,13.0,153.0,0.0,6482595.0,91.0,890.0,952.0,2330,1047000.0,Dealer_self,371000.0,2330,台積電,TW0002330008,5779276364,20151104094,22.28,77.71,100.0,100.0,25930380458,2019-05-27,
2020-02-19,2330,898.0,7.0,6482595.0,935.0,19099.0,19143.0, ,13.0,153.0,0.0,6482595.0,91.0,890.0,952.0,2330,1634000.0,Dealer_Hedging,451984.0,2330,台積電,TW0002330008,5779276364,20151104094,22.28,77.71,100.0,100.0,25930380458,2019-05-27,
2020-02-20,2330,561.0,50.0,6482595.0,612.0,18998.0,19099.0, ,4.0,26.0,22.0,6482595.0,27.0,869.0,890.0,2330,12794895.0,Foreign_Investor,20529195.0,2330,台積電,TW0002330008,5788739231,20141641227,22.32,77.67,100.0,100.0,25930380458,2019-05-27,
2020-02-20,2330,561.0,50.0,6482595.0,612.0,18998.0,19099.0, ,4.0,26.0,22.0,6482595.0,27.0,869.0,890.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,5788739231,20141641227,22.32,77.67,100.0,100.0,25930380458,2019-05-27,
2020-02-20,2330,561.0,50.0,6482595.0,612.0,18998.0,19099.0, ,4.0,26.0,22.0,6482595.0,27.0,869.0,890.0,2330,20000.0,Investment_Trust,375000.0,2330,台積電,TW0002330008,5788739231,20141641227,22.32,77.67,100.0,100.0,25930380458,2019-05-27,
2020-02-20,2330,561.0,50.0,6482595.0,612.0,18998.0,19099.0, ,4.0,26.0,22.0,6482595.0,27.0,869.0,890.0,2330,1017000.0,Dealer_self,573000.0,2330,台積電,TW0002330008,5788739231,20141641227,22.32,77.67,100.0,100.0,25930380458,2019-05-27,
2020-02-20,2330,561.0,50.0,6482595.0,612.0,18998.0,19099.0, ,4.0,26.0,22.0,6482595.0,27.0,869.0,890.0,2330,209000.0,Dealer_Hedging,402379.0,2330,台積電,TW0002330008,5788739231,20141641227,22.32,77.67,100.0,100.0,25930380458,2019-05-27,
2020-02-21,2330,426.0,8.0,6482595.0,378.0,19038.0,18998.0, ,0.0,50.0,0.0,6482595.0,30.0,849.0,869.0,2330,10849068.0,Foreign_Investor,15884061.0,2330,台積電,TW0002330008,5797747048,20132633410,22.35,77.64,100.0,100.0,25930380458,2019-05-27,
2020-02-21,2330,426.0,8.0,6482595.0,378.0,19038.0,18998.0, ,0.0,50.0,0.0,6482595.0,30.0,849.0,869.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,5797747048,20132633410,22.35,77.64,100.0,100.0,25930380458,2019-05-27,
2020-02-21,2330,426.0,8.0,6482595.0,378.0,19038.0,18998.0, ,0.0,50.0,0.0,6482595.0,30.0,849.0,869.0,2330,43000.0,Investment_Trust,265000.0,2330,台積電,TW0002330008,5797747048,20132633410,22.35,77.64,100.0,100.0,25930380458,2019-05-27,
2020-02-21,2330,426.0,8.0,6482595.0,378.0,19038.0,18998.0, ,0.0,50.0,0.0,6482595.0,30.0,849.0,869.0,2330,204000.0,Dealer_self,514000.0,2330,台積電,TW0002330008,5797747048,20132633410,22.35,77.64,100.0,100.0,25930380458,2019-05-27,
2020-02-21,2330,426.0,8.0,6482595.0,378.0,19038.0,18998.0, ,0.0,50.0,0.0,6482595.0,30.0,849.0,869.0,2330,285000.0,Dealer_Hedging,597000.0,2330,台積電,TW0002330008,5797747048,20132633410,22.35,77.64,100.0,100.0,25930380458,2019-05-27,
2020-02-24,2330,951.0,24.0,6482595.0,475.0,19490.0,19038.0, ,2.0,116.0,0.0,6482595.0,54.0,787.0,849.0,2330,8760493.0,Foreign_Investor,35236729.0,2330,台積電,TW0002330008,5822101284,20108279174,22.45,77.54,100.0,100.0,25930380458,2019-05-27,
2020-02-24,2330,951.0,24.0,6482595.0,475.0,19490.0,19038.0, ,2.0,116.0,0.0,6482595.0,54.0,787.0,849.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,5822101284,20108279174,22.45,77.54,100.0,100.0,25930380458,2019-05-27,
2020-02-24,2330,951.0,24.0,6482595.0,475.0,19490.0,19038.0, ,2.0,116.0,0.0,6482595.0,54.0,787.0,849.0,2330,496000.0,Investment_Trust,265000.0,2330,台積電,TW0002330008,5822101284,20108279174,22.45,77.54,100.0,100.0,25930380458,2019-05-27,
2020-02-24,2330,951.0,24.0,6482595.0,475.0,19490.0,19038.0, ,2.0,116.0,0.0,6482595.0,54.0,787.0,849.0,2330,1146000.0,Dealer_self,497000.0,2330,台積電,TW0002330008,5822101284,20108279174,22.45,77.54,100.0,100.0,25930380458,2019-05-27,
2020-02-24,2330,951.0,24.0,6482595.0,475.0,19490.0,19038.0, ,2.0,116.0,0.0,6482595.0,54.0,787.0,849.0,2330,145000.0,Dealer_Hedging,744975.0,2330,台積電,TW0002330008,5822101284,20108279174,22.45,77.54,100.0,100.0,25930380458,2019-05-27,
2020-02-25,2330,1396.0,30.0,6482595.0,608.0,20248.0,19490.0, ,7.0,93.0,1.0,6482595.0,116.0,809.0,787.0,2330,14976874.0,Foreign_Investor,27904390.0,2330,台積電,TW0002330008,5837005994,20093374464,22.51,77.48,100.0,100.0,25930380458,2019-05-27,
2020-02-25,2330,1396.0,30.0,6482595.0,608.0,20248.0,19490.0, ,7.0,93.0,1.0,6482595.0,116.0,809.0,787.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,5837005994,20093374464,22.51,77.48,100.0,100.0,25930380458,2019-05-27,
2020-02-25,2330,1396.0,30.0,6482595.0,608.0,20248.0,19490.0, ,7.0,93.0,1.0,6482595.0,116.0,809.0,787.0,2330,33000.0,Investment_Trust,150000.0,2330,台積電,TW0002330008,5837005994,20093374464,22.51,77.48,100.0,100.0,25930380458,2019-05-27,
2020-02-25,2330,1396.0,30.0,6482595.0,608.0,20248.0,19490.0, ,7.0,93.0,1.0,6482595.0,116.0,809.0,787.0,2330,755000.0,Dealer_self,204000.0,2330,台積電,TW0002330008,5837005994,20093374464,22.51,77.48,100.0,100.0,25930380458,2019-05-27,
2020-02-25,2330,1396.0,30.0,6482595.0,608.0,20248.0,19490.0, ,7.0,93.0,1.0,6482595.0,116.0,809.0,787.0,2330,704072.0,Dealer_Hedging,111000.0,2330,台積電,TW0002330008,5837005994,20093374464,22.51,77.48,100.0,100.0,25930380458,2019-05-27,
2020-02-26,2330,1548.0,12.0,6482595.0,573.0,21211.0,20248.0, ,15.0,161.0,0.0,6482595.0,43.0,691.0,809.0,2330,15040562.0,Foreign_Investor,50636029.0,2330,台積電,TW0002330008,5875139716,20055240742,22.65,77.34,100.0,100.0,25930380458,2019-05-27,
2020-02-26,2330,1548.0,12.0,6482595.0,573.0,21211.0,20248.0, ,15.0,161.0,0.0,6482595.0,43.0,691.0,809.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,5875139716,20055240742,22.65,77.34,100.0,100.0,25930380458,2019-05-27,
2020-02-26,2330,1548.0,12.0,6482595.0,573.0,21211.0,20248.0, ,15.0,161.0,0.0,6482595.0,43.0,691.0,809.0,2330,347000.0,Investment_Trust,101000.0,2330,台積電,TW0002330008,5875139716,20055240742,22.65,77.34,100.0,100.0,25930380458,2019-05-27,
2020-02-26,2330,1548.0,12.0,6482595.0,573.0,21211.0,20248.0, ,15.0,161.0,0.0,6482595.0,43.0,691.0,809.0,2330,1029000.0,Dealer_self,308000.0,2330,台積電,TW0002330008,5875139716,20055240742,22.65,77.34,100.0,100.0,25930380458,2019-05-27,
2020-02-26,2330,1548.0,12.0,6482595.0,573.0,21211.0,20248.0, ,15.0,161.0,0.0,6482595.0,43.0,691.0,809.0,2330,531000.0,Dealer_Hedging,860984.0,2330,台積電,TW0002330008,5875139716,20055240742,22.65,77.34,100.0,100.0,25930380458,2019-05-27,
2020-02-27,2330,1044.0,19.0,6482595.0,913.0,21323.0,21211.0, ,7.0,170.0,0.0,6482595.0,65.0,586.0,691.0,2330,24621943.0,Foreign_Investor,48743753.0,2330,台積電,TW0002330008,5899265526,20031114932,22.75,77.24,100.0,100.0,25930380458,2019-05-27,
2020-02-27,2330,1044.0,19.0,6482595.0,913.0,21323.0,21211.0, ,7.0,170.0,0.0,6482595.0,65.0,586.0,691.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,5899265526,20031114932,22.75,77.24,100.0,100.0,25930380458,2019-05-27,
2020-02-27,2330,1044.0,19.0,6482595.0,913.0,21323.0,21211.0, ,7.0,170.0,0.0,6482595.0,65.0,586.0,691.0,2330,258000.0,Investment_Trust,23000.0,2330,台積電,TW0002330008,5899265526,20031114932,22.75,77.24,100.0,100.0,25930380458,2019-05-27,
2020-02-27,2330,1044.0,19.0,6482595.0,913.0,21323.0,21211.0, ,7.0,170.0,0.0,6482595.0,65.0,586.0,691.0,2330,1053000.0,Dealer_self,659000.0,2330,台積電,TW0002330008,5899265526,20031114932,22.75,77.24,100.0,100.0,25930380458,2019-05-27,
2020-02-27,2330,1044.0,19.0,6482595.0,913.0,21323.0,21211.0, ,7.0,170.0,0.0,6482595.0,65.0,586.0,691.0,2330,390000.0,Dealer_Hedging,1228985.0,2330,台積電,TW0002330008,5899265526,20031114932,22.75,77.24,100.0,100.0,25930380458,2019-05-27,
2020-03-02,2330,3058.0,0.0,6482595.0,1267.0,23114.0,21323.0, ,34.0,163.0,2.0,6482595.0,77.0,498.0,586.0,2330,28825099.0,Foreign_Investor,64756924.0,2330,台積電,TW0002330008,5935154351,19995226107,22.88,77.11,100.0,100.0,25930380458,2019-05-27,
2020-03-02,2330,3058.0,0.0,6482595.0,1267.0,23114.0,21323.0, ,34.0,163.0,2.0,6482595.0,77.0,498.0,586.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,5935154351,19995226107,22.88,77.11,100.0,100.0,25930380458,2019-05-27,
2020-03-02,2330,3058.0,0.0,6482595.0,1267.0,23114.0,21323.0, ,34.0,163.0,2.0,6482595.0,77.0,498.0,586.0,2330,534000.0,Investment_Trust,42000.0,2330,台積電,TW0002330008,5935154351,19995226107,22.88,77.11,100.0,100.0,25930380458,2019-05-27,
2020-03-02,2330,3058.0,0.0,6482595.0,1267.0,23114.0,21323.0, ,34.0,163.0,2.0,6482595.0,77.0,498.0,586.0,2330,2065000.0,Dealer_self,405000.0,2330,台積電,TW0002330008,5935154351,19995226107,22.88,77.11,100.0,100.0,25930380458,2019-05-27,
2020-03-02,2330,3058.0,0.0,6482595.0,1267.0,23114.0,21323.0, ,34.0,163.0,2.0,6482595.0,77.0,498.0,586.0,2330,1643000.0,Dealer_Hedging,352000.0,2330,台積電,TW0002330008,5935154351,19995226107,22.88,77.11,100.0,100.0,25930380458,2019-05-27,
2020-03-03,2330,1031.0,10.0,6482595.0,2195.0,21940.0,23114.0, ,4.0,47.0,0.0,6482595.0,136.0,587.0,498.0,2330,32554662.0,Foreign_Investor,36556569.0,2330,台積電,TW0002330008,5942335917,19988044541,22.91,77.08,100.0,100.0,25930380458,2019-05-27,
2020-03-03,2330,1031.0,10.0,6482595.0,2195.0,21940.0,23114.0, ,4.0,47.0,0.0,6482595.0,136.0,587.0,498.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,5942335917,19988044541,22.91,77.08,100.0,100.0,25930380458,2019-05-27,
2020-03-03,2330,1031.0,10.0,6482595.0,2195.0,21940.0,23114.0, ,4.0,47.0,0.0,6482595.0,136.0,587.0,498.0,2330,200000.0,Investment_Trust,541000.0,2330,台積電,TW0002330008,5942335917,19988044541,22.91,77.08,100.0,100.0,25930380458,2019-05-27,
2020-03-03,2330,1031.0,10.0,6482595.0,2195.0,21940.0,23114.0, ,4.0,47.0,0.0,6482595.0,136.0,587.0,498.0,2330,769000.0,Dealer_self,652000.0,2330,台積電,TW0002330008,5942335917,19988044541,22.91,77.08,100.0,100.0,25930380458,2019-05-27,
2020-03-03,2330,1031.0,10.0,6482595.0,2195.0,21940.0,23114.0, ,4.0,47.0,0.0,6482595.0,136.0,587.0,498.0,2330,326000.0,Dealer_Hedging,1418964.0,2330,台積電,TW0002330008,5942335917,19988044541,22.91,77.08,100.0,100.0,25930380458,2019-05-27,
2020-03-04,2330,616.0,197.0,6482595.0,1301.0,21058.0,21940.0, ,2.0,45.0,0.0,6482595.0,162.0,704.0,587.0,2330,30393685.0,Foreign_Investor,20256717.0,2330,台積電,TW0002330008,5933451608,19996928850,22.88,77.11,100.0,100.0,25930380458,2019-05-27,
2020-03-04,2330,616.0,197.0,6482595.0,1301.0,21058.0,21940.0, ,2.0,45.0,0.0,6482595.0,162.0,704.0,587.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,5933451608,19996928850,22.88,77.11,100.0,100.0,25930380458,2019-05-27,
